id,female,hispanic,white,black,native,asian,prtedu,health,q1,q2,q3,q4,q5,q6,q7,q8
95576815,1,0,1,0,0,0,6,4,1,0,1,0,1,1,1,0
95576817,1,0,1,0,0,0,7,3,0,1,1,0,3,3,0,0
95576852,0,0,1,0,0,0,8,3,0,2,1,0,1,1,0,0
95576898,0,0,0,1,0,0,8,4,0,1,0,0,3,3,0,0
95576904,0,1,1,0,0,0,,2,0,0,0,0,1,2,0,0
95577061,0,0,1,0,0,0,7,2,0,0,1,0,2,3,1,0
95577224,1,0,1,0,0,0,9,3,1,2,1,1,2,3,1,0
95577228,1,0,1,0,0,0,9,3,0,2,0,0,2,2,1,0
95577267,1,0,1,0,0,0,,2,0,2,1,0,2,2,1,0
95577783,0,0,0,0,0,1,2,4,0,2,0,0,3,3,0,0
95577884,0,1,1,0,0,0,7,3,0,1,0,0,3,3,0,1
95577926,0,0,1,0,0,0,9,2,0,2,1,1,3,3,1,0
95577928,1,0,1,0,0,0,8,3,1,1,1,0,2,2,1,0
95578046,0,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
95578083,0,0,0,1,0,0,4,4,1,0,1,1,1,1,1,1
95578106,0,0,0,1,0,0,7,2,2,0,0,0,2,2,0,0
95578109,0,0,0,1,0,0,2,3,1,2,1,0,2,3,0,1
95578113,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
95578126,0,0,1,0,0,0,4,3,1,1,0,0,2,2,1,0
95578148,0,0,1,0,0,0,7,3,0,1,1,0,2,2,0,0
95578195,1,0,1,0,0,0,4,2,0,2,3,0,2,2,1,0
95578196,1,0,1,0,0,0,9,2,1,2,1,1,2,2,1,0
95578206,1,0,0,1,0,0,5,3,1,2,1,0,1,1,1,0
95578218,0,0,1,0,0,0,6,3,0,0,0,0,3,3,0,0
95578380,1,0,0,1,0,0,,2,3,2,1,2,1,1,2,3
95578413,0,0,0,1,0,0,4,4,0,1,0,0,1,2,1,1
95578486,0,0,0,1,0,0,9,1,0,2,2,0,3,3,0,1
95578614,1,0,1,0,0,0,4,3,2,2,2,1,2,3,1,0
95578642,0,0,1,0,0,0,4,3,0,2,1,1,1,1,1,0
95578685,1,0,0,1,0,0,6,4,1,1,0,0,2,2,0,1
95578741,0,0,1,0,0,0,7,3,1,2,2,1,1,2,1,1
95578818,0,0,0,1,0,0,4,4,0,0,0,0,3,2,1,1
95578886,1,0,0,1,0,0,4,3,1,1,2,3,1,1,2,0
95578894,1,0,1,0,0,0,8,1,0,1,3,0,3,3,0,0
95578911,0,0,0,1,0,0,,4,0,0,0,0,2,2,1,0
95578939,0,0,0,1,0,0,4,3,3,3,2,0,3,3,0,0
95578948,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
95578995,0,0,1,0,0,0,4,2,1,1,0,0,2,3,0,0
95579175,1,0,1,0,0,0,4,4,1,2,1,1,2,1,1,0
95579178,0,0,1,0,0,0,4,4,0,1,0,0,3,3,2,0
95579237,0,0,0,1,0,0,9,4,2,0,1,0,3,3,1,1
95579263,1,0,1,0,0,0,2,2,2,2,1,1,2,2,1,1
95579276,0,0,1,0,0,0,2,4,0,0,0,0,3,3,0,0
95579293,0,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
95579332,0,0,0,1,0,0,8,4,0,0,0,0,3,1,0,0
95579379,0,0,1,0,0,0,2,2,1,0,0,0,3,2,0,0
95579937,0,0,0,1,0,0,8,3,1,0,1,0,3,3,1,0
95579941,0,0,1,0,0,0,4,2,1,0,1,1,3,3,1,0
95579943,1,0,1,0,0,0,8,3,0,2,0,0,3,3,1,0
95579944,0,0,1,0,0,0,4,2,0,1,0,0,2,2,0,0
95579947,0,0,1,0,0,0,4,2,1,0,0,1,3,3,0,0
95579960,0,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
95579962,0,0,1,0,0,0,4,3,1,1,0,0,3,3,0,1
95579978,0,0,1,0,0,0,8,3,1,0,0,0,2,2,0,0
95579982,1,0,1,0,0,0,7,3,0,2,0,0,3,2,0,1
95579986,0,0,1,0,0,0,7,4,3,1,1,1,1,2,2,1
95579989,0,0,1,0,0,0,9,3,0,0,1,0,2,2,0,0
95579994,0,0,1,0,0,0,7,2,0,2,0,0,2,2,0,0
95593009,0,1,1,0,0,0,1,3,1,0,1,1,1,1,1,2
95593101,1,1,0,0,0,0,1,3,0,2,1,1,2,2,1,2
95593202,1,1,1,0,0,0,4,3,0,0,0,0,2,2,0,1
95593302,1,1,0,0,0,0,1,4,1,1,1,1,1,1,3,0
95593907,0,1,0,0,0,0,2,2,0,1,0,0,3,3,0,0
95614178,1,0,0,1,0,0,4,4,0,0,0,0,3,3,0,0
95619165,1,0,1,0,0,0,9,3,1,1,1,0,3,3,0,0
95619167,1,0,1,0,0,0,8,3,0,0,0,0,2,2,0,0
95624976,1,0,1,0,0,0,2,2,1,3,2,3,2,1,3,2
95678077,1,0,1,0,0,0,9,3,1,1,2,0,3,3,0,0
95678275,1,0,1,0,0,0,10,2,0,2,3,1,1,2,1,0
95710081,1,0,1,0,0,0,8,2,0,2,1,0,2,2,1,1
95710117,1,0,1,0,0,0,7,3,0,0,1,1,3,3,1,0
95710158,1,1,0,0,1,0,7,3,0,1,1,0,2,1,1,0
95710236,0,1,0,0,0,0,4,2,1,0,0,0,3,3,0,0
95710285,1,0,0,1,0,0,4,4,0,1,0,0,2,3,0,0
95710589,1,0,0,1,0,0,4,2,0,0,0,0,2,3,1,0
95710984,0,0,0,1,0,0,,2,1,0,1,0,3,3,1,0
95711267,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
95711366,1,0,1,0,0,0,8,4,0,2,1,0,2,3,0,0
95711964,0,0,1,0,0,0,6,3,1,3,2,2,2,2,2,1
95711978,1,1,1,0,0,0,4,2,2,2,0,1,2,2,1,3
95712290,1,0,1,0,0,0,7,2,1,1,1,0,3,3,1,0
95712297,1,0,1,0,0,0,9,2,0,1,1,0,2,2,0,0
95712312,1,0,1,0,0,0,4,1,2,2,1,0,3,3,1,1
95712317,1,0,1,0,0,0,4,2,1,1,0,0,2,2,1,0
95712342,0,0,1,0,0,0,6,2,0,0,1,0,2,3,1,0
95712398,1,0,1,0,0,0,6,3,1,0,0,0,3,3,0,0
95712913,1,0,1,0,0,0,6,3,0,0,1,0,2,2,1,0
95712917,0,0,1,0,0,0,2,4,1,0,1,0,2,2,1,0
95712945,1,0,0,1,0,0,7,2,1,0,2,1,3,3,1,1
95713335,1,0,1,0,0,0,9,4,1,1,1,0,2,2,1,1
95713806,1,0,0,1,0,0,8,4,0,0,0,0,2,3,1,0
95714020,0,0,1,0,1,0,4,3,0,1,1,2,1,1,2,0
95714098,0,0,0,1,0,0,8,4,0,2,1,1,2,3,1,0
95714226,0,0,1,0,0,0,4,3,0,0,1,0,2,2,0,0
95714281,0,0,1,0,0,0,4,2,0,0,1,0,2,2,0,0
95714322,1,0,1,0,0,0,8,3,1,1,1,0,2,2,0,0
95714483,0,0,1,0,0,0,4,4,0,0,0,0,3,3,1,0
95714886,0,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
95714890,1,0,0,1,0,0,4,1,1,2,1,0,1,3,0,0
95714891,0,0,1,0,0,0,4,4,1,0,0,0,2,2,1,1
95714924,0,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
95715028,0,0,0,1,0,0,8,3,1,0,1,0,2,2,1,1
95715097,0,0,1,0,0,0,7,3,0,1,0,0,2,3,0,1
95715323,1,0,1,0,1,0,2,3,0,1,0,0,3,3,0,0
95715358,0,0,1,0,0,0,5,3,0,0,0,0,2,2,0,0
95715359,1,0,0,1,0,0,4,4,0,0,0,0,2,3,0,0
95715368,1,0,1,0,0,0,8,3,0,0,0,0,3,3,1,0
95715393,0,0,1,0,0,0,9,4,0,0,0,0,2,3,0,0
95715935,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95715937,1,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
95715952,1,0,1,0,0,0,8,3,0,1,0,0,2,2,1,0
95715983,1,0,1,0,1,0,9,1,0,1,0,0,3,3,0,0
95715986,1,0,1,0,0,0,4,3,1,1,2,0,2,2,1,0
95715988,1,0,1,0,0,0,2,3,0,1,1,0,3,3,1,0
95716028,1,0,1,0,0,0,8,3,0,1,2,0,3,3,0,0
95716099,0,0,0,1,0,0,4,3,0,0,0,0,1,3,0,0
95716150,1,1,0,0,0,0,8,3,1,2,1,0,3,3,0,1
95716214,0,0,1,0,0,0,,2,0,0,1,0,2,2,1,0
95716339,1,1,1,0,1,0,7,2,1,1,1,0,2,2,0,0
95716862,0,1,1,0,0,0,8,3,0,2,2,1,2,2,1,1
95716882,0,0,1,0,0,0,4,3,0,0,0,0,2,3,0,0
95716903,1,0,1,0,0,0,9,4,0,1,1,2,1,1,1,0
95716904,1,0,1,0,0,0,9,4,0,2,3,1,2,2,1,1
95716906,0,0,1,0,0,0,8,4,0,2,0,0,2,2,1,1
95716932,1,0,0,1,0,0,4,2,1,2,0,2,1,1,2,0
95716970,0,0,0,0,0,1,8,3,0,1,0,0,2,2,0,1
95716975,0,0,1,0,0,0,4,3,0,3,0,1,3,3,0,1
95716976,0,0,0,0,0,0,9,4,0,2,1,0,2,2,1,1
95717168,1,0,1,0,0,0,6,3,0,0,1,0,3,3,1,0
95717362,0,0,0,1,0,0,2,4,0,3,0,1,2,2,1,1
95717364,1,0,0,1,0,0,4,3,0,2,0,0,3,3,0,0
95717861,0,0,0,1,0,0,7,3,1,0,1,1,1,3,1,0
95717914,1,0,1,0,0,0,8,3,1,1,0,0,3,3,1,0
95717916,1,0,1,0,0,0,4,4,0,1,1,0,1,3,0,0
95717919,1,0,1,0,0,0,7,2,0,0,0,0,3,3,0,0
95717951,1,0,1,0,0,0,9,4,1,2,1,1,1,1,1,0
95717957,0,0,1,0,0,0,8,3,0,1,1,1,2,2,0,0
95718187,1,0,0,1,0,0,8,4,0,0,0,0,3,3,0,0
95718215,1,0,0,1,0,0,2,4,1,0,2,2,3,1,1,0
95718216,1,0,0,1,0,0,9,3,1,0,0,0,3,3,0,0
95718296,1,0,1,0,0,0,1,2,0,0,0,0,3,2,0,0
95718313,1,0,0,1,0,0,6,1,2,2,2,1,2,2,1,0
95718387,1,0,0,1,0,0,8,4,1,1,1,1,0,1,1,1
95718482,1,0,0,1,0,0,6,4,1,0,1,0,1,3,1,0
95718486,1,0,0,1,0,0,9,4,0,0,0,0,3,3,0,3
95718684,0,0,0,1,0,0,7,3,0,1,1,0,2,3,1,0
95718886,0,0,0,1,0,0,8,3,0,0,0,0,2,3,0,1
95718900,1,0,0,1,0,0,4,2,0,0,1,0,2,3,0,0
95718908,1,0,0,1,0,0,4,1,1,0,1,0,3,3,1,1
95718926,0,0,0,0,0,0,4,3,0,1,1,0,1,1,1,0
95718971,0,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
95719279,1,0,1,0,0,0,8,1,1,0,0,0,3,2,0,0
95719936,1,0,0,1,0,0,4,3,2,2,1,0,2,2,0,1
95719937,1,0,0,1,0,0,4,4,1,0,1,1,3,3,1,0
95719973,0,0,1,0,1,0,4,2,0,0,0,1,2,3,1,0
96316056,1,0,0,1,0,0,7,3,0,2,1,0,2,2,0,0
96316453,1,1,1,0,0,0,2,3,0,2,0,3,1,1,2,0
96374974,1,0,1,0,0,0,7,2,0,1,0,0,1,2,1,0
96374976,0,0,1,0,0,0,8,3,0,0,2,0,3,3,0,0
96500182,0,0,0,1,0,0,4,3,0,1,0,0,2,2,0,0
96500221,1,0,1,0,0,0,2,2,0,1,1,0,3,3,0,0
96500381,0,0,0,1,0,0,6,4,2,0,3,0,3,3,1,1
96500655,1,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0
96500815,0,1,0,0,0,0,1,3,1,1,1,1,1,1,2,0
96500870,0,0,1,0,0,0,5,3,0,0,1,1,2,2,1,1
96500920,0,0,1,0,0,0,8,4,0,1,0,0,0,3,0,0
96500981,0,1,1,0,0,0,7,4,0,0,0,0,2,2,0,0
96503800,0,1,0,0,0,0,1,4,1,1,0,0,2,2,0,0
96503834,1,0,1,0,0,0,6,3,2,1,0,1,2,1,1,1
96504102,1,0,0,1,0,0,9,2,0,2,1,0,2,3,0,0
96504204,1,0,0,1,0,0,9,2,1,1,0,0,3,3,0,0
96504341,0,1,1,0,0,0,9,4,0,1,0,0,3,3,0,0
96504509,0,0,0,1,0,0,8,4,0,1,2,1,2,2,1,0
96504821,1,0,1,0,0,0,4,2,2,2,2,1,1,1,1,0
96506057,1,1,0,0,0,0,4,2,1,2,1,1,2,2,1,1
96506122,0,1,0,0,0,0,1,2,0,2,0,0,1,1,1,0
96506274,1,0,1,0,0,0,6,3,0,0,0,0,3,3,0,0
96506282,1,0,1,0,0,0,4,4,0,0,1,0,2,2,0,0
96506342,0,0,0,0,0,1,8,3,0,1,1,0,3,3,0,0
96506354,1,0,1,1,0,0,7,3,2,3,3,1,1,3,1,0
96506359,0,1,1,0,0,0,4,2,1,1,1,0,2,2,1,1
96506449,0,0,0,0,0,1,4,4,1,1,1,1,2,2,1,1
96506692,1,0,0,0,0,1,8,2,0,0,0,0,2,2,0,0
96506929,1,1,0,0,0,0,1,3,0,1,1,0,0,1,1,0
96506942,1,0,0,0,0,1,8,4,0,0,1,0,3,3,0,0
96506967,1,0,1,0,0,0,4,3,1,1,0,0,2,2,0,0
96508532,0,0,0,1,0,0,8,3,1,1,1,0,3,3,1,1
96508834,0,0,1,0,0,0,1,3,0,0,0,0,2,2,0,0
96508876,1,0,1,0,0,0,4,2,0,2,0,1,1,1,1,0
96508947,0,0,1,0,0,0,9,4,0,0,0,0,2,2,0,1
96508974,1,0,1,0,0,0,4,2,0,1,1,0,2,3,0,0
96540219,1,0,0,0,0,1,9,4,1,1,1,1,2,2,1,1
96544206,1,0,0,0,0,1,9,3,0,0,0,0,2,2,1,0
96546779,1,0,1,0,0,0,7,3,0,1,1,1,2,2,1,0
96570059,1,0,0,1,0,0,9,4,2,2,0,1,1,2,1,0
96570072,1,0,1,0,0,0,8,3,0,0,1,0,3,3,0,0
96570085,0,0,0,1,0,0,8,3,0,1,0,0,2,2,1,0
96570188,1,0,0,1,0,0,7,4,1,1,1,1,1,2,1,0
96570213,1,0,1,0,0,0,9,3,0,3,1,0,2,1,0,1
96570285,0,0,0,1,0,0,8,4,1,2,0,0,3,3,0,0
96570488,1,0,0,1,0,0,8,4,0,0,1,0,1,1,1,0
96570520,0,0,1,0,0,0,7,2,2,0,1,1,1,2,1,0
96570596,1,0,1,0,0,0,9,2,1,1,0,0,3,3,0,0
96570735,0,0,0,1,0,0,8,4,1,3,1,2,1,0,1,0
96570819,0,0,1,0,0,0,8,3,1,2,1,2,1,2,1,0
96570870,0,1,0,0,0,0,1,3,3,2,1,0,2,2,1,2
96570891,0,0,1,0,0,0,8,3,0,0,0,0,2,3,0,0
96571008,1,0,1,0,0,0,7,3,1,1,1,0,3,3,1,1
96571013,0,0,1,0,0,0,8,4,1,0,2,0,2,3,0,0
96571117,1,0,1,0,0,0,8,3,0,0,0,0,2,3,0,0
96571169,0,0,1,0,0,0,8,4,1,0,1,3,3,3,1,0
96571211,1,0,1,0,0,0,6,3,0,2,1,0,3,3,0,1
96571272,0,0,1,0,0,0,,3,0,0,0,0,3,3,0,0
96571311,1,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
96571400,0,0,1,0,0,0,4,3,0,2,0,0,3,3,0,0
96571509,0,0,1,0,0,0,,3,0,0,0,0,2,3,0,0
96571605,1,0,1,0,0,0,4,3,0,2,1,0,2,2,1,0
96571675,0,0,0,1,0,0,4,3,0,0,0,0,3,3,1,1
96571709,0,0,1,0,0,0,5,1,1,2,2,0,2,2,1,1
96571818,0,0,1,0,0,0,4,4,1,1,0,0,2,2,0,0
96571819,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
96571859,0,0,1,0,0,0,9,1,1,2,2,1,2,2,0,0
96571911,1,0,1,0,0,0,4,2,0,1,0,0,3,3,0,0
96572003,1,0,1,0,0,0,7,3,0,0,0,1,3,3,1,1
96572112,1,0,1,0,0,0,4,3,1,0,0,0,3,3,0,0
96572166,0,0,1,0,0,0,8,3,1,0,0,1,2,2,1,0
96572177,1,0,1,0,0,0,8,3,0,3,3,0,2,2,1,1
96572191,1,0,1,0,0,0,9,3,1,1,0,0,3,3,0,0
96572196,0,1,1,0,0,0,6,4,0,1,0,0,3,3,1,0
96572197,1,0,1,0,0,0,7,3,0,2,0,0,2,3,0,0
96572201,0,0,1,0,0,0,4,3,0,1,0,0,3,3,0,0
96572224,1,0,1,0,1,0,6,3,1,0,1,0,1,2,0,0
96572260,0,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
96572283,0,0,1,0,0,0,5,4,0,0,0,0,3,3,0,0
96572289,0,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
96572298,1,1,0,0,0,0,2,4,1,1,2,0,2,2,1,1
96572318,0,0,1,0,0,0,2,4,1,1,0,0,2,2,0,0
96572319,1,0,1,0,0,0,7,4,0,2,1,0,2,2,0,1
96572324,0,0,0,0,1,0,4,1,0,0,0,0,2,2,0,2
96572364,1,0,1,0,0,0,9,4,0,0,0,0,3,3,0,0
96572365,0,0,1,0,0,0,8,4,0,1,0,0,2,2,0,0
96572382,0,0,0,1,0,0,3,4,0,0,0,0,3,3,0,0
96572387,0,0,0,1,0,0,2,3,1,1,1,1,2,3,1,1
96572388,1,0,1,0,0,0,5,3,1,2,1,1,2,2,1,0
96572463,1,0,1,0,0,0,8,2,0,0,0,0,2,2,0,0
96572472,1,0,0,1,0,0,4,3,0,1,1,0,1,2,1,0
96572477,1,0,0,1,0,0,4,1,2,2,2,1,3,3,1,0
96572565,0,0,1,0,0,0,6,4,1,1,1,0,3,3,1,2
96572648,0,0,1,0,0,0,,3,0,0,0,0,2,3,0,1
96572664,1,0,1,0,0,0,6,2,1,2,1,0,2,2,0,0
96572870,0,0,1,0,0,0,9,1,0,1,1,0,2,2,1,0
96572874,1,,1,0,0,0,7,4,2,2,1,1,2,2,1,1
96572906,0,0,1,0,0,0,5,2,0,0,0,0,3,3,0,0
96572909,0,0,1,0,0,0,9,3,0,0,1,0,3,3,0,0
96572912,1,0,1,0,0,0,4,3,2,0,1,0,2,3,1,0
96572915,0,0,1,0,0,0,4,2,0,0,1,1,2,2,1,1
96572916,1,0,1,0,0,0,4,3,0,0,2,0,3,3,0,0
96572976,1,0,0,1,0,0,2,1,1,1,0,0,2,3,0,0
96572982,0,0,0,1,0,0,8,4,0,0,0,0,2,3,1,1
96572985,1,0,0,1,0,0,7,2,0,0,1,0,3,3,1,0
96572995,1,0,1,0,0,0,9,4,0,0,0,0,3,3,0,0
96573011,0,0,1,0,0,0,4,4,1,0,1,3,3,3,1,1
96573108,1,0,0,1,0,0,4,4,3,0,1,0,1,3,1,0
96573253,0,0,1,0,0,0,9,3,0,1,1,0,2,2,1,0
96573257,1,0,1,0,0,0,8,2,0,0,1,0,3,3,0,0
96573291,1,0,1,1,0,0,7,4,1,0,1,1,2,2,1,0
96573416,0,0,1,0,0,0,8,4,1,2,1,0,3,3,0,0
96573436,1,0,1,0,0,0,9,4,0,0,0,0,3,3,0,0
96573699,0,0,1,0,0,0,8,3,0,1,1,0,2,2,1,0
96573838,0,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
96573891,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
96573949,1,0,1,0,0,0,7,3,0,1,0,0,2,3,1,1
96573950,1,0,1,0,0,0,8,3,1,2,1,1,1,2,1,1
96573952,0,0,1,0,0,0,4,2,0,0,1,0,2,2,1,1
96573954,1,0,1,0,0,0,8,3,1,1,1,0,2,2,1,1
96573955,0,0,1,0,0,0,4,3,1,1,1,0,2,3,0,0
96573957,0,0,1,0,0,0,9,3,0,0,1,0,2,2,0,0
96573995,1,0,0,1,0,0,5,1,1,1,3,1,1,0,1,3
96573998,1,0,0,1,0,0,4,2,3,2,2,2,1,1,2,2
96573999,0,0,1,0,0,0,9,3,1,1,1,0,3,3,0,1
96574010,0,1,0,0,0,0,2,4,0,2,0,0,3,3,2,0
96574113,0,0,0,1,0,0,5,3,1,0,2,1,2,2,1,0
96574316,0,0,0,1,0,0,8,3,1,1,0,0,2,3,0,3
96574390,1,0,1,0,0,0,6,3,1,0,1,0,2,1,0,1
96574411,1,0,0,1,0,0,4,3,0,1,0,0,2,1,0,0
96574438,0,0,0,1,0,0,,3,1,0,0,0,3,3,0,0
96574589,1,1,0,0,0,0,4,2,0,2,0,0,2,3,1,0
96574590,1,0,1,0,0,0,4,2,1,1,1,0,3,3,0,0
96574615,0,0,0,1,0,0,8,3,1,0,1,0,3,3,1,0
96574616,0,0,0,1,0,0,4,3,2,2,2,1,0,0,2,1
96574632,0,0,1,0,0,0,2,2,0,0,1,0,2,1,0,0
96574805,1,0,1,1,0,0,7,4,1,2,0,0,2,2,0,0
96575017,1,0,1,0,0,0,8,2,2,2,2,1,2,2,1,0
96575056,0,0,1,0,0,0,9,1,1,1,2,0,2,2,0,0
96575057,0,0,0,0,0,1,9,4,0,0,0,0,3,3,0,0
96575067,1,0,1,0,0,0,4,3,0,1,2,0,2,2,1,0
96575073,1,0,1,0,0,0,9,4,0,2,1,0,2,2,1,0
96575074,0,0,1,0,0,0,9,4,1,0,1,0,3,3,0,0
96575131,0,0,1,0,0,0,8,2,0,2,1,1,1,2,1,2
96575156,1,0,1,0,0,0,,1,1,2,1,0,2,2,0,1
96575159,1,0,1,0,0,0,6,2,2,2,2,1,1,1,2,1
96575187,0,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
96575213,0,0,1,0,0,0,8,4,0,2,1,1,1,1,1,1
96575247,1,0,1,0,0,0,8,3,1,1,0,0,2,2,0,0
96575249,1,0,1,1,0,0,8,3,0,2,1,0,1,1,1,0
96575261,0,0,1,0,0,0,8,3,0,3,2,0,2,3,1,1
96575280,1,0,1,0,0,0,4,2,2,3,2,0,3,3,0,0
96575286,1,0,1,0,0,0,2,3,0,0,0,0,3,3,0,0
96575289,0,0,1,0,0,0,8,4,0,0,0,0,2,3,1,0
96575295,1,0,0,0,0,1,8,2,2,3,2,2,1,1,2,1
96575296,1,0,1,0,0,0,8,3,1,1,0,0,2,2,1,1
96575298,0,0,0,0,0,1,7,3,0,3,2,1,1,1,0,0
96575306,1,0,1,0,0,0,8,2,0,1,0,0,2,2,0,0
96575327,0,0,0,1,0,0,7,2,1,0,1,0,3,2,1,1
96575355,0,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
96575384,0,0,1,0,0,0,8,3,1,1,1,0,2,3,1,0
96575391,0,0,0,1,0,0,9,3,1,2,1,0,2,3,0,1
96575407,1,0,0,0,0,0,9,4,1,1,1,1,2,2,1,0
96575428,1,0,0,1,0,0,7,2,1,1,2,1,0,1,2,0
96575806,1,0,1,0,0,0,8,4,0,1,1,0,3,3,1,0
96575862,0,0,1,0,0,0,6,3,0,1,1,0,3,2,0,1
96575877,1,0,1,0,0,0,9,3,3,2,0,0,3,3,1,0
96575940,0,0,1,0,0,0,4,3,0,1,1,1,1,2,1,0
96575942,1,0,1,1,0,0,7,1,1,0,0,0,2,2,1,0
96575944,1,0,0,1,0,0,8,4,0,1,0,0,3,3,0,0
96575947,1,0,1,0,0,0,7,3,0,2,0,0,2,3,0,0
96575948,0,0,1,0,0,0,7,3,1,2,0,1,2,2,1,1
96575949,1,0,0,1,0,0,9,3,0,0,0,0,3,3,0,0
96575995,1,0,0,0,0,1,8,2,1,3,1,2,1,1,1,1
96575996,0,0,0,0,0,1,8,2,0,0,0,0,2,3,0,0
96576144,1,0,0,0,0,1,4,2,0,2,1,1,1,1,1,0
96576200,1,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
96576203,1,0,1,0,0,0,8,4,0,1,2,0,3,3,0,0
96576212,0,0,1,0,0,0,9,4,0,1,0,0,3,3,0,0
96576215,0,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
96576261,0,0,1,0,0,0,9,3,0,0,1,0,2,2,0,1
96576287,1,0,1,0,0,0,8,3,3,1,0,0,3,3,1,1
96576338,0,0,0,0,0,1,9,3,1,2,0,1,2,3,1,0
96576430,0,1,0,0,0,0,8,3,1,2,1,0,3,3,0,0
96576456,1,0,1,0,0,0,9,4,0,0,3,0,3,3,0,0
96576497,0,1,0,0,0,0,1,4,1,1,1,0,3,3,0,0
96576501,0,1,1,0,0,0,4,1,0,0,0,0,3,3,0,0
96576531,0,0,1,0,0,0,7,4,0,1,0,0,3,3,0,0
96576632,0,0,1,0,0,0,8,2,1,0,0,0,2,2,0,0
96576639,1,0,1,1,0,0,7,1,0,0,1,0,3,3,1,0
96576720,1,1,1,0,0,0,5,3,0,0,0,0,3,3,0,0
96576723,1,1,0,0,0,0,5,3,2,2,2,1,1,1,2,1
96576750,0,1,0,1,0,0,4,3,1,1,3,0,2,3,0,0
96576844,1,0,0,0,0,1,8,3,0,0,0,0,2,2,1,1
96576865,0,1,1,0,0,0,8,3,0,2,1,0,2,2,1,0
96576922,0,1,0,0,0,0,2,3,0,1,1,0,3,3,1,0
96577123,0,0,1,0,0,0,9,4,0,0,1,0,3,3,1,0
96577156,0,0,1,0,0,0,9,4,1,2,1,0,3,3,1,1
96577263,1,0,1,0,0,0,4,3,0,1,0,0,3,3,0,1
96577284,0,1,1,0,0,0,8,4,0,3,0,1,1,1,0,0
96577615,1,0,1,0,0,0,4,3,0,2,1,0,3,3,1,1
96577860,0,0,1,0,0,0,7,4,0,1,0,0,3,3,0,0
96577928,0,0,1,0,1,0,4,3,0,1,0,0,3,3,1,0
96577929,1,0,1,0,0,0,9,3,1,0,1,0,3,3,0,0
96577964,1,0,1,0,0,0,2,2,1,1,3,1,2,2,1,0
96578080,0,0,0,1,0,0,7,3,0,0,0,0,3,3,0,0
96578138,1,0,0,0,0,1,9,3,0,0,0,0,2,2,1,0
96578210,0,0,1,0,0,0,8,3,0,0,1,0,2,2,1,1
96578239,0,0,0,1,0,0,2,3,3,0,1,1,2,3,1,1
96578266,0,1,0,0,0,0,2,4,1,0,1,0,3,3,0,0
96578283,1,0,0,1,0,0,4,2,1,2,1,1,2,1,1,1
96578284,1,0,0,1,0,0,7,2,0,0,0,0,3,3,0,1
96578293,0,0,1,0,0,0,1,3,0,2,0,0,3,3,0,1
96578347,1,0,1,0,0,0,8,3,0,2,2,1,1,1,1,0
96578410,1,0,0,1,0,0,4,2,0,0,0,0,3,3,0,0
96578484,1,0,0,1,0,0,,2,0,2,0,0,1,1,1,0
96578569,1,0,1,0,0,0,7,1,0,1,0,0,2,3,0,0
96578582,1,0,0,1,0,0,9,4,0,0,2,0,3,3,1,0
96578598,0,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
96578615,0,0,0,0,1,0,9,2,1,1,0,0,3,3,0,0
96578810,1,0,1,0,0,0,9,3,0,3,0,1,1,1,1,2
96578839,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
96578896,0,0,1,0,0,0,7,3,0,2,0,1,2,2,0,1
96578900,1,0,0,1,0,0,,3,1,2,1,0,3,2,1,0
96578942,0,0,1,0,0,0,4,3,0,0,0,0,2,2,1,0
96579230,0,0,0,1,0,0,8,3,0,0,1,0,3,3,0,0
96579236,0,0,0,1,0,0,8,4,2,2,1,2,1,1,1,2
96579244,1,0,1,0,0,0,5,2,1,2,1,0,2,1,1,0
96579261,1,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
96579262,0,0,1,0,0,0,4,3,1,0,1,0,3,3,0,0
96579267,1,0,1,0,0,0,7,2,0,1,1,0,2,3,0,0
96579268,1,0,1,0,0,0,4,2,1,0,1,0,3,3,0,0
